#timeslot	 max ID in flow 1-max ID ACKed in flow 1	 max ID in flow 2-max ID ACKed in flow 2
44867	51	27
44868	55	17
44869	60	18
44870	62	20
44871	63	22
44872	65	23
44873	65	24
44874	66	25
44875	66	25
44876	68	26
44877	68	29
44878	64	31
44879	65	31
44880	65	31
44881	68	32
44882	38	9
44883	35	9
44884	35	11
44885	35	1
44886	35	5
44887	39	7
44888	42	8
44889	40	7
44890	39	7
44891	37	9
44892	36	10
44893	35	10
44894	33	15
44895	31	10
44896	30	11
44897	29	9
44898	31	11
44899	33	13
44900	37	12
44901	39	11
44902	38	12
44903	39	10
44904	39	13
44905	39	11
44906	40	11
44907	42	10
44908	38	10
44909	42	10
44910	44	10
44911	45	13
44912	46	14
44913	49	9
44914	53	9
44915	57	12
44916	57	12
44917	58	13
44918	58	11
44919	62	12
44920	63	12
44921	65	12
44922	67	13
44923	67	13
44924	67	13
44925	67	13
44926	69	14
44927	71	14
44928	76	15
44929	78	15
44930	79	17
44931	81	18
44932	83	21
44933	86	7
44934	88	7
44935	89	8
44936	90	2
44937	93	2
44938	94	5
44939	96	3
44940	97	5
44941	100	5
44942	102	7
44943	103	10
44944	35	10
44945	35	11
44946	36	13
44947	37	14
44948	38	15
44949	38	16
44950	39	17
44951	41	18
44952	41	1
44953	43	1
44954	43	2
44955	44	2
44956	44	0
44957	46	0
44958	48	1
44959	49	1
44960	50	1
44961	51	2
44962	51	2
44963	52	5
44964	52	5
44965	52	5
44966	52	6
44967	52	7
44968	7	1
44969	8	2
44970	7	0
44971	10	1
44972	10	1
44973	14	3
44974	18	0
44975	20	1
44976	21	1
44977	23	1
44978	24	1
44979	24	2
44980	27	4
44981	29	6
44982	11	7
44983	13	10
44984	15	2
44985	17	0
44986	18	1
44987	10	2
44988	11	3
44989	13	5
44990	15	5
44991	16	8
44992	14	9
44993	15	11
44994	16	14
44995	14	7
44996	14	11
44997	14	12
44998	16	13
44999	18	15
45000	19	17
45001	22	18
45002	24	13
45003	27	13
45004	29	13
45005	29	17
45006	20	13
45007	22	15
45008	23	17
45009	23	18
45010	25	20
45011	28	23
45012	30	29
45013	32	14
45014	34	17
45015	35	16
45016	36	19
45017	37	16
45018	38	16
45019	39	16
45020	39	17
45021	40	20
45022	40	16
45023	45	18
45024	46	19
45025	47	20
45026	4	13
45027	3	18
45028	2	16
45029	2	18
45030	4	19
45031	4	20
45032	7	20
45033	8	21
45034	11	21
45035	13	23
45036	13	25
45037	7	19
45038	8	21
45039	9	20
45040	9	23
45041	12	24
45042	14	28
45043	15	28
45044	17	30
45045	18	31
45046	18	32
45047	21	32
45048	23	33
45049	25	35
45050	8	28
45051	7	28
45052	8	30
45053	9	25
45054	9	25
45055	10	22
45056	8	23
45057	9	23
45058	8	21
45059	9	20
45060	9	21
45061	11	23
45062	8	20
45063	7	20
45064	6	21
45065	9	23
45066	9	23
45067	11	24
45068	14	24
45069	18	25
45070	19	27
45071	20	27
45072	21	28
45073	22	29
45074	26	32
45075	26	34
45076	29	37
45077	34	38
45078	38	39
45079	40	41
45080	40	41
45081	41	43
45082	42	45
45083	43	47
45084	46	49
45085	48	51
45086	15	26
45087	17	29
45088	16	30
45089	14	30
45090	16	22
45091	14	23
45092	13	23
45093	12	23
45094	11	17
45095	11	16
45096	13	16
45097	15	18
45098	19	18
45099	21	16
45100	24	15
45101	26	15
45102	27	19
45103	29	20
45104	30	22
45105	12	19
45106	11	20
45107	11	22
45108	12	21
45109	13	20
45110	14	19
45111	13	17
45112	14	18
45113	13	19
45114	17	21
45115	22	23
45116	17	24
45117	22	26
45118	23	30
45119	25	32
45120	25	36
45121	24	36
45122	22	37
45123	22	41
45124	21	24
45125	21	24
45126	20	25
45127	20	25
45128	23	21
45129	24	21
45130	26	23
45131	31	19
45132	34	21
45133	25	23
45134	26	25
45135	29	26
45136	30	28
45137	32	29
45138	32	32
45139	35	32
45140	36	33
45141	38	35
45142	38	36
45143	41	37
45144	44	37
45145	47	41
45146	47	41
45147	48	44
45148	48	44
45149	48	44
45150	48	44
45151	49	44
45152	50	45
45153	54	46
45154	55	46
45155	55	48
45156	57	48
45157	59	50
45158	60	50
45159	15	23
45160	15	18
45161	17	18
45162	23	17
45163	26	19
45164	27	20
45165	28	21
45166	29	20
45167	29	21
45168	17	23
45169	17	25
45170	17	29
45171	17	30
45172	19	31
45173	20	23
45174	21	23
45175	22	23
45176	18	24
45177	21	27
45178	22	30
45179	25	31
45180	27	35
45181	28	39
45182	30	42
45183	31	43
45184	33	44
45185	33	47
45186	35	48
45187	35	48
45188	36	50
45189	40	50
45190	42	50
45191	44	50
45192	45	51
45193	15	27
45194	14	26
45195	12	26
45196	11	27
45197	12	28
45198	14	29
45199	15	29
45200	16	27
45201	17	27
45202	17	29
45203	20	31
45204	22	32
45205	9	26
45206	7	28
45207	6	30
45208	4	26
45209	3	28
45210	2	29
45211	0	30
45212	1	32
45213	3	33
45214	2	25
45215	3	28
45216	4	27
45217	4	29
45218	5	29
45219	8	33
45220	9	35
45221	7	29
45222	8	29
45223	10	25
45224	14	26
45225	11	27
45226	12	31
45227	15	35
45228	7	37
45229	7	37
45230	10	38
45231	12	40
45232	12	41
45233	14	43
45234	15	35
45235	15	36
45236	17	37
45237	19	40
45238	20	42
45239	21	44
45240	24	47
45241	25	47
45242	27	48
45243	29	52
45244	30	53
45245	33	54
45246	35	56
45247	39	61
45248	40	61
45249	43	61
45250	48	62
45251	49	63
45252	52	65
45253	53	68
45254	54	68
45255	55	70
45256	56	71
45257	58	76
45258	60	77
45259	62	78
45260	62	81
45261	65	81
45262	67	82
45263	69	84
45264	69	85
45265	74	86
45266	77	89
45267	79	91
45268	79	94
45269	82	95
45270	82	97
45271	84	102
45272	85	102
45273	88	104
45274	90	105
45275	91	110
45276	91	114
45277	93	116
45278	94	117
45279	95	120
45280	99	122
45281	101	125
45282	103	126
45283	103	129
45284	103	130
45285	103	131
45286	106	132
45287	17	45
45288	18	37
45289	18	36
45290	20	36
45291	20	38
45292	20	39
45293	21	38
45294	21	41
45295	22	41
45296	27	42
45297	29	39
45298	30	39
45299	9	40
45300	9	41
45301	9	45
45302	12	47
45303	12	49
45304	12	38
45305	15	38
45306	17	37
45307	11	36
45308	13	38
45309	16	39
45310	17	39
45311	18	38
45312	18	38
45313	19	39
45314	19	40
45315	22	43
45316	24	45
45317	27	45
45318	31	45
45319	32	46
45320	30	46
45321	33	48
45322	34	49
45323	38	53
45324	39	55
45325	39	57
45326	40	58
45327	41	59
45328	44	61
45329	46	63
45330	48	64
45331	52	67
45332	53	67
45333	53	69
45334	55	70
45335	56	71
45336	56	71
45337	57	73
45338	58	74
45339	60	76
45340	60	78
45341	62	79
45342	63	79
45343	65	80
45344	67	81
45345	70	81
45346	9	23
45347	8	25
45348	8	25
45349	7	28
45350	7	29
45351	6	21
45352	6	19
45353	5	18
45354	7	16
45355	8	16
45356	13	18
45357	18	20
45358	20	19
45359	21	21
45360	22	22
45361	10	22
45362	8	24
45363	12	26
45364	13	27
45365	13	23
45366	17	25
45367	20	25
45368	21	25
45369	23	25
45370	11	24
45371	12	23
45372	12	23
45373	10	26
45374	13	30
45375	16	32
45376	18	27
45377	21	29
45378	24	31
45379	27	33
45380	28	34
45381	29	35
45382	30	35
45383	31	36
45384	32	37
45385	32	39
45386	34	40
45387	36	42
45388	38	45
45389	38	45
45390	38	45
45391	39	49
45392	15	33
45393	15	33
45394	14	34
45395	14	35
45396	13	37
45397	13	19
45398	13	19
45399	15	20
45400	14	23
45401	12	24
45402	11	25
45403	13	27
45404	13	29
45405	14	30
45406	17	27
45407	19	29
45408	19	29
45409	19	29
45410	20	35
45411	21	35
45412	23	36
45413	21	39
45414	23	40
45415	24	42
45416	26	45
45417	28	50
45418	30	53
45419	35	54
45420	38	58
45421	41	59
45422	43	59
45423	45	59
45424	49	59
45425	51	62
45426	56	65
45427	56	65
45428	59	66
45429	62	68
45430	63	70
45431	65	72
45432	68	73
45433	71	74
45434	73	74
45435	27	33
45436	27	34
45437	18	32
45438	18	33
45439	16	34
45440	15	32
45441	18	31
45442	20	33
45443	21	35
45444	23	38
45445	26	41
45446	16	42
45447	16	43
45448	18	37
45449	21	38
45450	23	38
45451	25	38
45452	26	39
45453	26	39
45454	27	40
45455	30	42
45456	18	38
45457	19	37
45458	21	40
45459	22	39
45460	23	39
45461	18	39
45462	21	37
45463	19	38
45464	19	43
45465	24	41
45466	24	42
45467	26	44
45468	28	44
45469	31	44
45470	33	46
45471	23	46
45472	22	49
45473	24	44
45474	24	44
45475	25	45
45476	25	45
45477	29	45
45478	35	43
45479	36	45
45480	39	45
45481	44	47
45482	43	48
45483	44	51
45484	45	50
45485	46	51
45486	47	51
45487	49	51
45488	49	51
45489	50	54
45490	30	41
45491	28	42
45492	31	42
45493	34	35
45494	34	39
45495	31	41
45496	32	44
45497	35	47
45498	36	48
45499	36	49
45500	38	51
45501	39	51
45502	42	51
45503	42	51
45504	43	52
45505	45	52
45506	46	53
45507	36	45
45508	38	45
45509	38	46
45510	42	29
45511	42	29
45512	43	32
45513	43	34
45514	45	36
45515	45	31
45516	46	31
45517	47	32
45518	48	34
45519	51	36
45520	53	39
45521	54	40
45522	56	40
45523	57	42
45524	60	47
45525	63	48
45526	63	49
45527	65	50
45528	66	43
45529	66	44
45530	68	38
45531	68	41
45532	70	44
45533	72	45
45534	76	40
45535	78	40
45536	20	39
45537	20	39
45538	21	40
45539	20	38
45540	21	37
45541	21	37
45542	21	36
45543	21	37
45544	22	37
45545	19	38
45546	21	41
45547	19	34
45548	20	35
45549	24	35
45550	24	33
45551	25	33
45552	26	34
45553	27	33
45554	28	35
45555	30	36
45556	32	37
45557	33	38
45558	39	35
45559	39	35
45560	26	35
45561	29	35
45562	32	37
45563	34	40
45564	35	41
45565	35	42
45566	35	42
45567	39	46
45568	42	49
45569	28	31
45570	31	33
45571	25	34
45572	28	35
45573	26	36
45574	24	36
45575	22	37
45576	22	40
45577	21	23
45578	23	22
45579	24	21
45580	22	20
45581	25	19
45582	27	20
45583	28	19
45584	24	19
45585	23	21
45586	22	23
45587	22	23
45588	26	24
45589	25	27
45590	25	31
45591	26	34
45592	30	38
45593	31	21
45594	31	20
45595	32	20
45596	23	23
45597	23	27
45598	22	20
45599	23	19
45600	26	19
45601	27	18
45602	25	18
45603	24	20
45604	24	22
45605	26	25
45606	24	26
45607	26	23
45608	26	24
45609	28	25
45610	28	23
45611	29	24
45612	24	24
45613	24	24
45614	25	27
45615	26	27
45616	26	20
45617	28	23
45618	30	25
45619	32	28
45620	34	28
45621	37	25
45622	40	26
45623	42	24
45624	43	24
45625	45	23
45626	47	23
45627	50	25
45628	26	24
45629	24	23
45630	23	21
45631	23	22
45632	25	23
45633	26	24
45634	22	19
45635	23	19
45636	24	20
45637	25	25
45638	28	28
45639	33	29
45640	34	30
45641	37	32
45642	37	33
45643	39	34
45644	42	34
45645	42	36
45646	43	39
45647	44	39
45648	45	41
45649	45	42
45650	27	23
45651	28	24
45652	29	21
45653	31	21
45654	18	22
45655	21	23
45656	23	24
45657	21	27
45658	25	30
45659	25	30
45660	27	30
45661	29	30
45662	31	24
45663	33	26
45664	33	27
45665	34	29
45666	36	32
45667	37	33
45668	37	36
45669	39	40
45670	42	42
45671	44	42
45672	46	43
45673	47	44
45674	37	24
45675	24	26
45676	23	27
45677	23	18
45678	22	18
45679	23	19
45680	26	20
45681	27	22
45682	28	21
45683	29	21
45684	30	23
45685	35	24
45686	22	22
45687	22	24
45688	22	27
45689	22	27
45690	23	30
45691	24	30
45692	26	31
45693	27	35
45694	29	21
45695	34	23
45696	36	23
45697	39	26
45698	41	26
45699	45	21
45700	46	21
45701	26	22
45702	28	24
45703	30	26
45704	21	31
45705	21	31
45706	20	32
45707	18	18
45708	18	18
45709	19	22
45710	23	22
45711	23	23
45712	26	25
45713	28	27
45714	29	30
45715	31	30
45716	34	32
45717	34	34
45718	34	34
45719	34	36
45720	35	36
45721	14	24
45722	14	28
45723	14	29
45724	15	18
45725	17	18
45726	19	21
45727	21	22
45728	15	24
45729	17	27
45730	19	27
45731	20	27
45732	24	16
45733	24	15
45734	26	15
45735	29	13
45736	31	12
45737	35	10
45738	17	9
45739	20	9
45740	20	12
45741	17	15
45742	17	17
45743	18	11
45744	20	16
45745	20	17
45746	22	20
45747	23	22
45748	21	19
45749	20	23
45750	20	26
45751	19	29
45752	19	30
45753	19	23
45754	20	26
45755	20	29
45756	21	32
45757	23	28
45758	24	32
45759	26	33
45760	28	29
45761	32	29
45762	34	28
45763	34	28
45764	35	30
45765	13	32
45766	13	32
45767	12	23
45768	10	22
45769	10	23
45770	11	27
45771	14	28
45772	20	26
45773	20	27
45774	21	31
45775	22	32
45776	23	33
45777	25	34
45778	26	36
45779	29	36
45780	29	37
45781	33	37
45782	34	38
45783	35	39
45784	37	40
45785	40	42
45786	20	17
45787	20	17
45788	21	19
45789	20	20
45790	22	21
45791	24	21
45792	26	23
45793	30	23
45794	32	22
45795	32	22
45796	32	24
45797	36	24
45798	37	24
45799	40	25
45800	43	26
45801	46	29
45802	50	29
45803	51	30
45804	51	33
45805	51	34
45806	52	36
45807	52	37
45808	54	38
45809	56	42
45810	60	43
45811	62	44
45812	67	44
45813	37	7
45814	36	6
45815	36	8
45816	35	10
45817	35	12
45818	35	13
45819	38	15
45820	41	19
45821	41	22
45822	43	22
45823	45	17
45824	49	18
45825	45	9
45826	46	11
45827	49	15
45828	42	9
45829	41	11
45830	41	14
45831	39	11
45832	39	10
45833	42	10
45834	44	9
45835	43	8
45836	44	8
45837	47	10
45838	50	8
45839	51	7
45840	53	8
45841	48	6
45842	49	6
45843	52	7
45844	56	9
45845	57	9
45846	51	10
45847	52	14
45848	51	9
45849	51	11
45850	52	11
45851	51	15
45852	50	17
45853	48	19
45854	48	8
45855	51	10
45856	52	11
45857	54	12
45858	55	16
45859	59	18
45860	63	20
45861	64	21
45862	67	24
45863	69	25
45864	58	18
45865	63	19
45866	65	15
45867	65	16
45868	67	16
45869	68	18
45870	69	11
45871	70	10
45872	73	12
45873	56	14
45874	60	14
45875	65	16
45876	62	15
45877	61	17
45878	60	15
45879	59	15
45880	59	16
45881	57	18
45882	58	19
45883	63	19
45884	64	15
45885	66	16
45886	58	19
45887	58	20
45888	58	16
45889	57	19
45890	58	21
45891	58	24
45892	57	18
45893	55	23
45894	55	21
45895	53	22
45896	53	22
45897	52	24
45898	52	25
45899	54	26
45900	50	20
45901	50	21
45902	51	19
45903	53	18
45904	50	17
45905	52	18
45906	54	19
45907	56	20
45908	57	19
45909	58	19
45910	58	17
45911	59	17
45912	60	14
45913	61	14
45914	65	15
45915	66	16
45916	66	17
45917	68	19
45918	45	24
45919	50	27
45920	51	19
45921	52	19
45922	52	21
45923	52	24
45924	53	26
45925	54	27
45926	55	27
45927	56	24
45928	59	24
45929	60	24
45930	61	24
45931	63	24
45932	64	27
45933	64	29
45934	68	31
45935	71	31
45936	73	33
45937	76	35
45938	78	36
45939	79	37
45940	80	38
45941	83	41
45942	84	41
45943	87	42
45944	61	18
45945	62	15
45946	64	16
45947	64	17
45948	67	17
45949	70	19
45950	71	17
45951	73	19
45952	74	17
45953	75	16
45954	76	16
45955	54	18
45956	55	19
45957	56	20
45958	60	22
45959	60	14
45960	62	15
45961	62	19
45962	62	19
45963	62	16
45964	62	17
45965	63	20
45966	66	20
45967	49	21
45968	51	22
45969	53	24
45970	54	24
45971	56	26
45972	58	26
45973	62	26
45974	65	28
45975	55	11
45976	55	10
45977	58	11
45978	58	13
45979	61	12
45980	63	12
45981	67	9
45982	68	13
45983	69	15
45984	55	17
45985	55	19
45986	54	12
45987	52	12
45988	52	13
45989	51	14
45990	51	15
45991	53	17
45992	55	13
45993	56	16
45994	56	19
45995	56	19
45996	56	19
45997	45	19
45998	45	10
45999	44	11
46000	43	9
46001	43	12
46002	42	12
46003	42	10
46004	44	11
46005	45	12
46006	49	12
46007	52	12
46008	54	14
46009	55	15
46010	56	15
46011	58	15
46012	60	16
46013	61	17
46014	63	18
46015	45	2
46016	48	2
46017	47	3
46018	47	0
46019	48	0
46020	48	1
46021	48	2
46022	50	3
46023	51	4
46024	52	6
46025	45	8
46026	45	8
46027	45	8
46028	44	9
46029	44	9
46030	46	11
46031	46	12
46032	46	4
46033	49	5
46034	51	7
46035	52	7
46036	55	7
46037	56	8
46038	57	8
46039	58	9
46040	59	12
46041	59	14
46042	60	15
46043	61	16
46044	63	16
46045	65	18
46046	65	18
46047	67	18
46048	67	2
46049	69	1
46050	34	1
46051	36	0
46052	36	0
46053	36	1
46054	34	5
46055	34	3
46056	34	3
46057	36	6
46058	37	8
46059	37	8
46060	32	9
46061	30	4
46062	29	6
46063	28	7
46064	29	7
46065	28	2
46066	26	2
46067	27	2
46068	26	3
46069	26	3
46070	27	3
46071	28	3
46072	31	3
46073	34	4
46074	37	4
46075	38	5
46076	23	7
46077	23	9
46078	21	1
46079	22	4
46080	23	4
46081	21	5
46082	20	5
46083	20	7
46084	19	8
46085	20	10
46086	18	12
46087	17	13
46088	17	16
46089	17	16
46090	18	3
46091	20	3
46092	20	3
46093	23	5
46094	26	9
46095	27	8
46096	30	9
46097	32	12
46098	33	14
46099	31	16
46100	37	18
46101	39	20
46102	42	22
46103	28	17
46104	30	17
46105	30	6
46106	30	8
46107	23	9
46108	22	10
46109	20	10
46110	20	13
46111	20	6
46112	21	7
46113	24	8
46114	25	8
46115	28	9
46116	29	10
46117	29	11
46118	31	15
46119	31	17
46120	31	17
46121	32	18
46122	35	19
46123	35	8
46124	37	10
46125	41	11
46126	41	8
46127	42	12
46128	43	14
46129	43	16
46130	45	17
46131	45	18
46132	46	13
46133	47	13
46134	9	16
46135	8	20
46136	7	21
46137	6	23
46138	5	15
46139	7	16
46140	8	18
46141	9	20
46142	10	16
46143	10	18
46144	12	18
46145	12	19
46146	14	21
46147	6	22
46148	6	22
46149	6	14
46150	7	14
46151	8	15
46152	6	17
46153	6	18
46154	7	15
46155	8	17
46156	11	18
46157	12	19
46158	14	20
46159	17	20
46160	9	15
46161	9	7
46162	12	7
46163	14	8
46164	17	5
46165	20	7
46166	21	9
46167	22	10
46168	27	9
46169	28	11
46170	29	13
46171	8	11
46172	10	9
46173	12	10
46174	14	10
46175	17	10
46176	18	13
46177	21	13
46178	22	11
46179	23	11
46180	24	13
46181	26	15
46182	29	16
46183	32	16
46184	33	18
46185	35	17
46186	38	19
46187	40	18
46188	41	18
46189	42	19
46190	46	21
46191	17	22
46192	19	25
46193	13	24
46194	15	17
46195	13	17
46196	13	17
46197	14	18
46198	16	21
46199	14	21
46200	14	24
46201	15	20
46202	19	22
46203	21	24
46204	22	24
46205	12	27
46206	11	29
46207	10	21
46208	10	22
46209	14	20
46210	15	20
46211	16	22
46212	19	22
46213	21	26
46214	22	27
46215	27	23
46216	30	25
46217	34	25
46218	37	27
46219	17	28
46220	18	28
46221	20	30
46222	20	32
46223	20	32
46224	19	33
46225	20	33
46226	22	25
46227	27	26
46228	27	28
46229	30	28
46230	31	30
46231	36	31
46232	42	34
46233	44	35
46234	32	25
46235	33	27
46236	36	28
46237	31	29
46238	32	31
46239	30	32
46240	30	34
46241	31	16
46242	33	16
46243	36	17
46244	36	20
46245	38	21
46246	42	22
46247	36	24
46248	35	24
46249	34	24
46250	35	26
46251	37	28
46252	39	13
46253	41	15
46254	41	16
46255	46	17
46256	48	20
46257	48	21
46258	50	23
46259	51	23
46260	53	24
46261	53	28
46262	54	28
46263	58	31
46264	61	33
46265	50	14
46266	36	15
46267	34	15
46268	35	6
46269	34	6
46270	34	5
46271	34	4
46272	34	4
46273	32	7
46274	33	7
46275	32	7
46276	33	9
46277	36	12
46278	38	15
46279	33	15
46280	36	20
46281	37	20
46282	38	21
46283	36	3
46284	40	4
46285	42	7
46286	40	12
46287	44	16
46288	47	16
46289	48	10
46290	50	14
46291	53	14
46292	55	15
46293	50	16
46294	52	18
46295	49	19
46296	50	19
46297	51	11
46298	49	13
46299	49	14
46300	52	16
46301	54	12
46302	56	13
46303	60	15
46304	60	16
46305	63	19
46306	66	20
46307	67	23
46308	67	24
46309	68	25
46310	70	31
46311	72	34
46312	75	34
46313	76	34
46314	78	34
46315	53	17
46316	51	18
46317	54	20
46318	55	22
46319	56	26
46320	60	27
46321	62	17
46322	65	17
46323	66	18
46324	71	20
46325	72	21
46326	77	21
46327	73	10
46328	73	13
46329	76	9
46330	79	9
46331	83	10
46332	63	11
46333	63	12
46334	64	16
46335	65	18
46336	66	7
46337	67	7
46338	71	9
46339	73	8
46340	74	9
46341	61	7
46342	60	6
46343	59	8
46344	57	10
46345	56	11
46346	56	7
46347	54	7
46348	54	5
46349	52	6
46350	55	6
46351	57	7
46352	58	9
46353	58	12
46354	58	9
46355	59	10
46356	63	7
46357	64	8
46358	65	9
46359	67	10
46360	72	10
46361	75	9
46362	75	3
46363	76	2
46364	76	3
46365	76	4
46366	48	8
46367	47	9
46368	47	3
46369	49	4
46370	49	6
46371	50	6
46372	51	8
46373	52	8
46374	54	10
46375	58	10
46376	59	12
46377	59	14
46378	63	15
46379	64	16
46380	64	16
46381	65	19
46382	66	21
46383	67	21
46384	67	23
46385	68	26
46386	70	27
46387	70	27
46388	73	27
46389	74	29
46390	76	30
46391	81	32
46392	81	35
46393	82	37
46394	85	39
46395	90	39
46396	93	40
46397	93	42
46398	94	43
46399	41	3
46400	40	5
46401	39	7
46402	41	7
46403	43	10
46404	45	11
46405	45	12
46406	46	14
46407	47	12
46408	50	14
46409	50	15
46410	52	16
46411	35	5
46412	33	4
46413	33	6
46414	35	10
46415	34	10
46416	34	14
46417	34	18
46418	35	22
46419	37	25
46420	38	16
46421	39	18
46422	41	19
46423	43	20
46424	43	22
46425	46	24
46426	47	26
46427	33	19
46428	37	18
46429	35	17
46430	37	16
46431	37	16
46432	36	15
46433	39	16
46434	45	16
46435	47	14
46436	50	13
46437	46	13
46438	46	14
46439	47	14
46440	49	16
46441	51	16
46442	53	20
46443	55	20
46444	57	22
46445	59	25
46446	51	15
46447	52	15
46448	55	17
46449	59	19
46450	55	13
46451	56	14
46452	56	13
46453	55	14
46454	55	13
46455	59	13
46456	64	16
46457	66	18
46458	69	14
46459	74	16
46460	77	16
46461	78	17
46462	64	18
46463	62	17
46464	63	19
46465	65	19
46466	65	17
46467	66	17
46468	64	19
46469	65	22
46470	63	23
46471	64	21
46472	64	24
46473	63	22
46474	63	25
46475	62	26
46476	60	27
46477	59	27
46478	59	31
46479	60	33
46480	56	31
46481	57	32
46482	58	32
46483	60	34
46484	62	37
46485	65	41
46486	68	44
46487	70	45
46488	73	47
46489	75	47
46490	78	50
46491	79	53
46492	80	55
46493	81	58
46494	81	60
46495	81	61
46496	84	62
46497	57	49
46498	59	51
46499	60	43
46500	62	44
46501	66	44
46502	66	45
46503	67	45
46504	68	47
46505	70	49
46506	74	52
46507	62	43
46508	62	42
46509	64	40
46510	63	38
46511	65	39
46512	68	40
46513	65	41
46514	65	39
46515	64	38
46516	66	38
46517	72	39
46518	74	40
46519	76	40
46520	77	45
46521	79	48
46522	81	49
46523	83	53
46524	86	53
46525	67	45
46526	66	46
46527	64	48
46528	68	50
46529	70	42
46530	71	40
46531	71	40
46532	72	43
46533	76	39
46534	77	43
46535	63	48
46536	65	49
46537	66	49
46538	68	50
46539	70	51
46540	63	51
46541	64	53
46542	69	55
46543	70	55
46544	71	56
46545	75	60
46546	70	60
46547	72	63
46548	74	64
46549	74	65
46550	75	47
46551	78	47
46552	76	38
46553	77	38
46554	78	38
46555	78	36
46556	79	36
46557	79	38
46558	81	44
46559	81	47
46560	81	48
46561	81	50
46562	74	52
46563	76	53
46564	78	56
46565	78	56
46566	80	58
46567	81	58
46568	84	58
46569	87	58
46570	90	62
46571	91	64
46572	92	65
46573	92	66
46574	98	66
46575	100	67
46576	102	70
46577	106	72
46578	108	73
46579	111	76
46580	69	43
46581	68	44
46582	68	44
46583	70	37
46584	71	37
46585	72	37
46586	72	36
46587	75	35
46588	78	36
46589	79	36
46590	80	38
46591	80	40
46592	71	43
46593	73	43
46594	66	35
46595	66	34
46596	69	34
46597	67	33
46598	65	32
46599	67	32
46600	68	31
46601	67	33
46602	67	37
46603	68	40
46604	69	37
46605	69	36
46606	71	36
46607	73	37
46608	69	39
46609	72	39
46610	76	41
46611	76	46
46612	76	47
46613	81	47
46614	84	47
46615	84	49
46616	85	49
46617	87	50
46618	90	50
46619	91	55
46620	95	56
46621	97	57
46622	97	59
46623	100	59
46624	100	62
46625	102	63
46626	103	64
46627	105	64
46628	108	65
46629	108	69
46630	111	69
46631	115	69
46632	116	70
46633	119	70
46634	120	71
46635	120	75
46636	122	77
46637	122	80
46638	123	81
46639	125	84
46640	126	87
46641	128	88
46642	131	89
46643	131	90
46644	132	93
46645	135	95
46646	136	98
46647	137	100
46648	140	102
46649	142	102
46650	146	104
46651	149	104
46652	152	106
46653	153	107
46654	153	109
46655	155	110
46656	157	110
46657	158	113
46658	159	115
46659	160	117
46660	160	118
46661	163	119
46662	165	121
46663	167	123
46664	167	123
46665	168	124
46666	171	127
46667	171	130
46668	173	132
46669	175	134
46670	176	135
46671	178	137
46672	181	139
46673	185	139
46674	185	140
46675	189	140
46676	191	144
46677	192	146
46678	194	149
46679	194	154
46680	194	155
46681	195	156
46682	196	157
46683	67	38
46684	68	39
46685	68	34
46686	70	32
46687	70	33
46688	70	33
46689	72	33
46690	73	34
46691	76	36
46692	78	37
46693	81	38
46694	53	38
46695	51	39
46696	51	39
46697	49	32
46698	50	34
46699	50	35
46700	51	35
46701	52	36
46702	54	29
46703	55	31
46704	57	32
46705	57	34
46706	59	35
46707	60	36
46708	63	38
46709	67	42
46710	68	43
46711	68	46
46712	68	48
46713	71	49
46714	73	50
46715	75	52
46716	76	53
46717	79	54
46718	79	56
46719	79	57
46720	80	57
46721	82	59
46722	50	27
46723	52	25
46724	55	25
46725	57	23
46726	53	22
46727	54	20
46728	56	23
46729	57	22
46730	60	22
46731	53	20
46732	53	24
46733	53	26
46734	55	28
46735	55	30
46736	52	30
46737	53	32
46738	54	28
46739	56	28
46740	61	29
46741	55	26
46742	57	27
46743	58	24
46744	59	24
46745	51	25
46746	56	23
46747	59	21
46748	56	19
46749	54	18
46750	56	19
46751	57	20
46752	57	22
46753	59	23
46754	60	24
46755	65	25
46756	69	23
46757	69	24
46758	71	17
46759	74	17
46760	58	18
46761	61	19
46762	64	20
46763	63	21
46764	68	21
46765	70	22
46766	71	23
46767	72	23
46768	72	25
46769	72	27
46770	76	30
46771	78	30
46772	81	30
46773	82	30
46774	75	16
46775	66	18
46776	65	19
46777	64	13
46778	63	13
46779	62	12
46780	62	14
46781	64	14
46782	65	15
46783	63	19
46784	66	19
46785	69	13
46786	74	15
46787	76	17
46788	77	20
46789	79	15
46790	81	15
46791	66	17
46792	67	21
46793	68	21
46794	69	22
46795	64	24
46796	65	17
46797	68	19
46798	67	20
46799	65	20
46800	66	22
46801	65	13
46802	68	15
46803	67	16
46804	66	16
46805	67	17
46806	69	17
46807	70	20
46808	66	22
46809	70	23
46810	70	21
46811	71	22
46812	73	22
46813	77	24
46814	79	25
46815	81	26
46816	85	28
46817	88	31
46818	92	33
46819	93	33
46820	97	35
46821	97	36
46822	99	37
46823	81	15
46824	82	16
46825	75	18
46826	74	20
46827	75	16
46828	74	18
46829	74	19
46830	76	17
46831	75	20
46832	76	21
46833	76	16
46834	76	16
46835	77	18
46836	78	19
46837	80	22
46838	80	22
46839	80	22
46840	81	25
46841	79	21
46842	80	23
46843	71	25
46844	71	25
46845	72	26
46846	73	17
46847	74	19
46848	74	20
46849	75	21
46850	76	23
46851	77	23
46852	75	25
46853	78	27
46854	80	29
46855	82	32
46856	83	35
46857	83	37
46858	85	40
